shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
o19_shp,-12.374587,130.874823,79,
o19_shp,-12.375019,130.875212,80,
o19_shp,-12.375696,130.876559,81,
o19_shp,-12.376053,130.877261,82,
o19_shp,-12.376814,130.879583,83,
o19_shp,-12.37464,130.880266,84,
o19_shp,-12.374351,130.880301,85,
o19_shp,-12.373068,130.880126,86,
o19_shp,-12.373013,130.880328,87,
o19_shp,-12.3736,130.88076,88,
i21_shp,-12.35615,130.882469,0,
i21_shp,-12.356183,130.882892,1,
i21_shp,-12.359148,130.882932,2,
i21_shp,-12.359347,130.880212,3,
i21_shp,-12.361642,130.880412,4,
i21_shp,-12.361878,130.877637,5,
i21_shp,-12.362007,130.877271,6,
i21_shp,-12.362172,130.876941,7,
i21_shp,-12.362573,130.876484,8,
i21_shp,-12.362846,130.876229,9,
i21_shp,-12.363136,130.87601,10,
i21_shp,-12.363553,130.875866,11,
i21_shp,-12.363747,130.876511,12,
i21_shp,-12.365975,130.875957,13,
i21_shp,-12.366151,130.876565,14,
i21_shp,-12.367348,130.881263,15,
i21_shp,-12.367614,130.881963,16,
i21_shp,-12.367884,130.882241,17,
i21_shp,-12.368963,130.882929,18,
i21_shp,-12.369882,130.883487,19,
i21_shp,-12.371637,130.880595,20,
i21_shp,-12.372327,130.880213,21,
i21_shp,-12.372924,130.880126,22,
i21_shp,-12.373068,130.880126,23,
i21_shp,-12.374351,130.880301,24,
i21_shp,-12.37464,130.880266,25,
i21_shp,-12.376814,130.879583,26,
i21_shp,-12.376053,130.877261,27,
i21_shp,-12.375696,130.876559,28,
i21_shp,-12.375019,130.875212,29,
i21_shp,-12.374587,130.874823,30,
i21_shp,-12.378434,130.870198,31,
i21_shp,-12.383108,130.868705,32,
i21_shp,-12.384209,130.868989,33,
i21_shp,-12.385504,130.864566,34,
i21_shp,-12.386022,130.862841,35,
i21_shp,-12.386521,130.861318,36,
i21_shp,-12.386742,130.860694,37,
i21_shp,-12.387293,130.859485,38,
i21_shp,-12.388411,130.857231,39,
i21_shp,-12.388593,130.856974,40,
i21_shp,-12.388848,130.856719,41,
i21_shp,-12.389412,130.856281,42,
i21_shp,-12.390208,130.856103,43,
i21_shp,-12.390715,130.856088,44,
i21_shp,-12.392395,130.856137,45,
i21_shp,-12.395342,130.856139,46,
i21_shp,-12.398271,130.856142,47,
i21_shp,-12.402555,130.856209,48,
i21_shp,-12.41049,130.856228,49,
i21_shp,-12.416149,130.856232,50,
i21_shp,-12.426615,130.856288,51,
i21_shp,-12.427537,130.856294,52,
i21_shp,-12.429142,130.856912,53,
i21_shp,-12.429721,130.856733,54,
i21_shp,-12.433099,130.849197,55,
i21_shp,-12.433577,130.848097,56,
i21_shp,-12.434603,130.846081,57,
i21_shp,-12.436102,130.843553,58,
i21_shp,-12.43696,130.842382,59,
i21_shp,-12.437489,130.841724,60,
i21_shp,-12.437762,130.841486,61,
i21_shp,-12.438142,130.841342,62,
i21_shp,-12.439573,130.840966,63,
i21_shp,-12.440224,130.84086,64,
i21_shp,-12.440983,130.841012,65,
i21_shp,-12.441992,130.841479,66,
i21_shp,-12.443782,130.841345,67,
i21_shp,-12.444416,130.841184,68,
i21_shp,-12.445103,130.841152,69,
i21_shp,-12.448864,130.841142,70,
i21_shp,-12.451846,130.841163,71,
i21_shp,-12.452443,130.841112,72,
i21_shp,-12.453041,130.840858,73,
i21_shp,-12.454752,130.839196,74,
i21_shp,-12.455735,130.838247,75,
i21_shp,-12.456736,130.837205,76,
i21_shp,-12.457719,130.836201,77,
i21_shp,-12.458647,130.835269,78,
i21_shp,-12.460389,130.837066,79,
i21_shp,-12.46222,130.838918,80,
i21_shp,-12.463961,130.840715,81,
i21_shp,-12.465684,130.842548,82,
i21_shp,-12.464774,130.84348,83,
i21_shp,-12.465312,130.844072,84,
i21_shp,-12.464913,130.844345,85,
o21_shp,-12.464785,130.844491,0,
o21_shp,-12.464293,130.845021,1,
o21_shp,-12.463773,130.844466,2,
o21_shp,-12.462032,130.842651,3,
o21_shp,-12.459375,130.839928,4,
o21_shp,-12.458208,130.838706,5,
o21_shp,-12.456736,130.837205,6,
o21_shp,-12.455735,130.838247,7,
o21_shp,-12.454752,130.839196,8,
o21_shp,-12.453041,130.840858,9,
o21_shp,-12.452443,130.841112,10,
o21_shp,-12.451846,130.841163,11,
o21_shp,-12.448864,130.841142,12,
o21_shp,-12.445103,130.841152,13,
o21_shp,-12.444416,130.841184,14,
o21_shp,-12.443782,130.841345,15,
o21_shp,-12.441992,130.841479,16,
o21_shp,-12.440983,130.841012,17,
o21_shp,-12.440224,130.84086,18,
o21_shp,-12.439573,130.840966,19,
o21_shp,-12.438142,130.841342,20,
o21_shp,-12.437762,130.841486,21,
o21_shp,-12.437489,130.841724,22,
o21_shp,-12.43696,130.842382,23,
o21_shp,-12.436102,130.843553,24,
o21_shp,-12.434603,130.846081,25,
o21_shp,-12.433577,130.848097,26,
o21_shp,-12.433099,130.849197,27,
o21_shp,-12.429635,130.856217,28,
o21_shp,-12.428783,130.856524,29,
o21_shp,-12.428421,130.856576,30,
o21_shp,-12.427537,130.856294,31,
o21_shp,-12.426615,130.856288,32,
o21_shp,-12.41049,130.856228,33,
o21_shp,-12.402555,130.856209,34,
o21_shp,-12.398271,130.856142,35,
o21_shp,-12.395342,130.856139,36,
o21_shp,-12.392395,130.856137,37,
o21_shp,-12.390715,130.856088,38,
o21_shp,-12.390208,130.856103,39,
o21_shp,-12.389412,130.856281,40,
o21_shp,-12.388848,130.856719,41,
o21_shp,-12.388593,130.856974,42,
o21_shp,-12.388411,130.857231,43,
o21_shp,-12.387293,130.859485,44,
o21_shp,-12.386742,130.860694,45,
o21_shp,-12.386521,130.861318,46,
o21_shp,-12.386022,130.862841,47,
o21_shp,-12.385504,130.864566,48,
o21_shp,-12.38456,130.867869,49,
o21_shp,-12.384209,130.868989,50,
o21_shp,-12.383108,130.868705,51,
o21_shp,-12.382837,130.868721,52,
o21_shp,-12.382601,130.868738,53,
o21_shp,-12.380573,130.869312,54,
o21_shp,-12.379196,130.869725,55,
o21_shp,-12.378761,130.869924,56,
o21_shp,-12.378434,130.870198,57,
o21_shp,-12.374587,130.874823,58,
o21_shp,-12.375019,130.875212,59,
o21_shp,-12.375696,130.876559,60,
o21_shp,-12.376053,130.877261,61,
o21_shp,-12.376814,130.879583,62,
o21_shp,-12.37464,130.880266,63,
o21_shp,-12.374351,130.880301,64,
o21_shp,-12.373068,130.880126,65,
o21_shp,-12.373013,130.880328,66,
o21_shp,-12.3736,130.88076,67,
o21_shp,-12.37345,130.88048,68,
o21_shp,-12.373013,130.880328,69,
o21_shp,-12.372924,130.880126,70,
o21_shp,-12.372327,130.880213,71,
o21_shp,-12.371637,130.880595,72,
o21_shp,-12.369882,130.883487,73,
o21_shp,-12.368963,130.882929,74,
o21_shp,-12.367884,130.882241,75,
o21_shp,-12.367614,130.881963,76,
o21_shp,-12.367348,130.881263,77,
o21_shp,-12.366151,130.876565,78,
o21_shp,-12.365975,130.875957,79,
o21_shp,-12.363747,130.876511,80,
o21_shp,-12.363553,130.875866,81,
o21_shp,-12.363136,130.87601,82,
o21_shp,-12.362846,130.876229,83,
o21_shp,-12.362573,130.876484,84,
o21_shp,-12.362172,130.876941,85,
o21_shp,-12.362007,130.877271,86,
o21_shp,-12.361878,130.877637,87,
o21_shp,-12.361642,130.880412,88,
o21_shp,-12.359347,130.880212,89,
o21_shp,-12.359148,130.882932,90,
o21_shp,-12.356183,130.882892,91,
o21_shp,-12.35615,130.882469,92,
i22_shp,-12.38126,130.903116,0,
i22_shp,-12.380734,130.903351,1,
i22_shp,-12.3803,130.903385,2,
i22_shp,-12.379686,130.903289,3,
i22_shp,-12.379254,130.90301,4,
i22_shp,-12.378338,130.902157,5,
i22_shp,-12.37726,130.901193,6,
i22_shp,-12.376703,130.900729,7,
i22_shp,-12.375982,130.900448,8,
i22_shp,-12.375494,130.900518,9,
i22_shp,-12.37504,130.900699,10,
i22_shp,-12.374714,130.900862,11,
i22_shp,-12.374333,130.900988,12,
i22_shp,-12.374009,130.900875,13,
i22_shp,-12.373793,130.900745,14,
i22_shp,-12.372501,130.899412,15,
i22_shp,-12.372322,130.899098,16,
i22_shp,-12.372288,130.89873,17,
i22_shp,-12.372291,130.898362,18,
i22_shp,-12.372439,130.897903,19,
i22_shp,-12.370944,130.89712,20,
i22_shp,-12.370189,130.896545,21,
i22_shp,-12.369632,130.895971,22,
i22_shp,-12.369293,130.895325,23,
i22_shp,-12.369153,130.894643,24,
i22_shp,-12.369,130.893337,25,
i22_shp,-12.368774,130.891974,26,
i22_shp,-12.370928,130.891659,27,
i22_shp,-12.377514,130.890805,28,
i22_shp,-12.380319,130.890329,29,
i22_shp,-12.381717,130.889493,30,
i22_shp,-12.384603,130.887822,31,
i22_shp,-12.386418,130.886732,32,
i22_shp,-12.388777,130.885388,33,
i22_shp,-12.390865,130.884097,34,
i22_shp,-12.391354,130.883954,35,
i22_shp,-12.395355,130.883063,36,
i22_shp,-12.395352,130.878355,37,
i22_shp,-12.395399,130.868848,38,
i22_shp,-12.395455,130.863423,39,
i22_shp,-12.395494,130.863019,40,
i22_shp,-12.395605,130.862633,41,
i22_shp,-12.395752,130.862285,42,
i22_shp,-12.396796,130.860288,43,
i22_shp,-12.397457,130.858747,44,
i22_shp,-12.398271,130.856142,45,
i22_shp,-12.402555,130.856209,46,
i22_shp,-12.402555,130.856209,47,
i22_shp,-12.41049,130.856228,48,
i22_shp,-12.416149,130.856232,49,
i22_shp,-12.426615,130.856288,50,
i22_shp,-12.427537,130.856294,51,
i22_shp,-12.429142,130.856912,52,
i22_shp,-12.429721,130.856733,53,
i22_shp,-12.433099,130.849197,54,
i22_shp,-12.433577,130.848097,55,
i22_shp,-12.434603,130.846081,56,
i22_shp,-12.436102,130.843553,57,
i22_shp,-12.43696,130.842382,58,
i22_shp,-12.437489,130.841724,59,
i22_shp,-12.437762,130.841486,60,
i22_shp,-12.438142,130.841342,61,
i22_shp,-12.439573,130.840966,62,
i22_shp,-12.440224,130.84086,63,
i22_shp,-12.440983,130.841012,64,
i22_shp,-12.441992,130.841479,65,
i22_shp,-12.443782,130.841345,66,
i22_shp,-12.444416,130.841184,67,
i22_shp,-12.445103,130.841152,68,
i22_shp,-12.448864,130.841142,69,
i22_shp,-12.451846,130.841163,70,
i22_shp,-12.452443,130.841112,71,
i22_shp,-12.453041,130.840858,72,
i22_shp,-12.454752,130.839196,73,
i22_shp,-12.455735,130.838247,74,
i22_shp,-12.456736,130.837205,75,
i22_shp,-12.457719,130.836201,76,
i22_shp,-12.458647,130.835269,77,
i22_shp,-12.460389,130.837066,78,
i22_shp,-12.46222,130.838918,79,
i22_shp,-12.463961,130.840715,80,
i22_shp,-12.465684,130.842548,81,
i22_shp,-12.464774,130.84348,82,
i22_shp,-12.465312,130.844072,83,
i22_shp,-12.465312,130.844072,84,
o22_shp,-12.464785,130.844491,0,
o22_shp,-12.464293,130.845021,1,
o22_shp,-12.463773,130.844466,2,
o22_shp,-12.462032,130.842651,3,
o22_shp,-12.459375,130.839928,4,
o22_shp,-12.458208,130.838706,5,
o22_shp,-12.456736,130.837205,6,
o22_shp,-12.455735,130.838247,7,
o22_shp,-12.454752,130.839196,8,
o22_shp,-12.453041,130.840858,9,
o22_shp,-12.452443,130.841112,10,
o22_shp,-12.451846,130.841163,11,
o22_shp,-12.448864,130.841142,12,
o22_shp,-12.445103,130.841152,13,
o22_shp,-12.444416,130.841184,14,
o22_shp,-12.443782,130.841345,15,
o22_shp,-12.441992,130.841479,16,
o22_shp,-12.440983,130.841012,17,
o22_shp,-12.440224,130.84086,18,
o22_shp,-12.439573,130.840966,19,
o22_shp,-12.438142,130.841342,20,
o22_shp,-12.437762,130.841486,21,
o22_shp,-12.437489,130.841724,22,
o22_shp,-12.43696,130.842382,23,
o22_shp,-12.436102,130.843553,24,
o22_shp,-12.434603,130.846081,25,
o22_shp,-12.433577,130.848097,26,
o22_shp,-12.433099,130.849197,27,
o22_shp,-12.429635,130.856217,28,
o22_shp,-12.428783,130.856524,29,
o22_shp,-12.428421,130.856576,30,
o22_shp,-12.427537,130.856294,31,
o22_shp,-12.426615,130.856288,32,
o22_shp,-12.41049,130.856228,33,
o22_shp,-12.402555,130.856209,34,
o22_shp,-12.398271,130.856142,35,
o22_shp,-12.397457,130.858747,36,
o22_shp,-12.396796,130.860288,37,
o22_shp,-12.395752,130.862285,38,
o22_shp,-12.395605,130.862633,39,
o22_shp,-12.395494,130.863019,40,
o22_shp,-12.395455,130.863423,41,
o22_shp,-12.395399,130.868848,42,
o22_shp,-12.395352,130.878355,43,
o22_shp,-12.395355,130.883063,44,
o22_shp,-12.391354,130.883954,45,
o22_shp,-12.390865,130.884097,46,
o22_shp,-12.388777,130.885388,47,
o22_shp,-12.386418,130.886732,48,
o22_shp,-12.384603,130.887822,49,
o22_shp,-12.381717,130.889493,50,
o22_shp,-12.380319,130.890329,51,
o22_shp,-12.377514,130.890805,52,
o22_shp,-12.370928,130.891659,53,
o22_shp,-12.368774,130.891974,54,
o22_shp,-12.369,130.893337,55,
o22_shp,-12.369153,130.894643,56,
o22_shp,-12.369293,130.895325,57,
o22_shp,-12.369632,130.895971,58,
o22_shp,-12.370189,130.896545,59,
o22_shp,-12.370944,130.89712,60,
o22_shp,-12.372439,130.897903,61,
o22_shp,-12.372291,130.898362,62,
o22_shp,-12.372288,130.89873,63,
o22_shp,-12.372322,130.899098,64,
o22_shp,-12.372501,130.899412,65,
o22_shp,-12.373793,130.900745,66,
o22_shp,-12.374009,130.900875,67,
o22_shp,-12.374333,130.900988,68,
o22_shp,-12.374714,130.900862,69,
o22_shp,-12.37504,130.900699,70,
o22_shp,-12.375494,130.900518,71,
o22_shp,-12.375982,130.900448,72,
o22_shp,-12.376703,130.900729,73,
o22_shp,-12.37726,130.901193,74,
o22_shp,-12.378338,130.902157,75,
o22_shp,-12.379254,130.90301,76,
o22_shp,-12.379686,130.903289,77,
o22_shp,-12.3803,130.903385,78,
o22_shp,-12.380734,130.903351,79,
o22_shp,-12.38126,130.903116,80,
i24_shp,-12.3736,130.88076,0,
i24_shp,-12.37345,130.88048,1,
i24_shp,-12.373013,130.880328,2,
i24_shp,-12.372924,130.880126,3,
i24_shp,-12.372327,130.880213,4,
i24_shp,-12.371637,130.880595,5,
i24_shp,-12.369882,130.883487,6,
i24_shp,-12.3708,130.884008,7,
i24_shp,-12.371468,130.88416,8,
i24_shp,-12.372536,130.883874,9,
i24_shp,-12.373116,130.883731,10,
i24_shp,-12.373753,130.885666,11,
i24_shp,-12.371579,130.886368,12,
i24_shp,-12.370855,130.886455,13,
i24_shp,-12.370097,130.886284,14,
i24_shp,-12.369143,130.885743,15,
i24_shp,-12.367865,130.884944,16,
i24_shp,-12.367374,130.885418,17,
i24_shp,-12.366685,130.885707,18,
i24_shp,-12.365654,130.885774,19,
i24_shp,-12.365774,130.886675,20,
i24_shp,-12.366103,130.889829,21,
i24_shp,-12.365831,130.889893,22,
i24_shp,-12.365437,130.889896,23,
i24_shp,-12.364759,130.889988,24,
i24_shp,-12.364251,130.889975,25,
i24_shp,-12.364116,130.889901,26,
i24_shp,-12.36373,130.889883,27,
i24_shp,-12.363155,130.889621,28,
i24_shp,-12.362639,130.889138,29,
i24_shp,-12.362198,130.88833,30,
i24_shp,-12.36181,130.887945,31,
i24_shp,-12.361178,130.887733,32,
i24_shp,-12.360599,130.887634,33,
i24_shp,-12.359916,130.887618,34,
i24_shp,-12.359818,130.888172,35,
i24_shp,-12.359503,130.888565,36,
i24_shp,-12.358952,130.888815,37,
i24_shp,-12.358505,130.888789,38,
i24_shp,-12.358154,130.888633,39,
i24_shp,-12.357807,130.888374,40,
i24_shp,-12.357737,130.888254,41,
i24_shp,-12.35467,130.886415,42,
i24_shp,-12.353957,130.886034,43,
i24_shp,-12.353536,130.88589,44,
i24_shp,-12.353037,130.885869,45,
i24_shp,-12.353019,130.886281,46,
i24_shp,-12.3527,130.886882,47,
i24_shp,-12.352566,130.887427,48,
i24_shp,-12.352648,130.887754,49,
i24_shp,-12.352864,130.888001,50,
i24_shp,-12.353342,130.888345,51,
i24_shp,-12.353891,130.888598,52,
i24_shp,-12.354411,130.888982,53,
i24_shp,-12.354833,130.88915,54,
i24_shp,-12.355214,130.889175,55,
i24_shp,-12.35557,130.889105,56,
i24_shp,-12.355781,130.88897,57,
i24_shp,-12.356056,130.888483,58,
i24_shp,-12.356539,130.887672,59,
i24_shp,-12.357542,130.888259,60,
i24_shp,-12.357495,130.888493,61,
i24_shp,-12.356812,130.889696,62,
i24_shp,-12.356621,130.890334,63,
i24_shp,-12.359887,130.891122,64,
i24_shp,-12.362147,130.891664,65,
i24_shp,-12.365136,130.892341,66,
i24_shp,-12.366525,130.892156,67,
i24_shp,-12.370928,130.891659,68,
i24_shp,-12.377514,130.890805,69,
i24_shp,-12.376982,130.886738,70,
i24_shp,-12.376398,130.884803,71,
i24_shp,-12.375834,130.882812,72,
i24_shp,-12.374529,130.883208,73,
i24_shp,-12.372536,130.883874,74,
i24_shp,-12.372237,130.882732,75,
i24_shp,-12.37208,130.881848,76,
i24_shp,-12.372192,130.881389,77,
i24_shp,-12.371637,130.880595,78,
i24_shp,-12.372327,130.880213,79,
i24_shp,-12.372924,130.880126,80,
i24_shp,-12.373013,130.880328,81,
i24_shp,-12.3736,130.88076,82,
i25_shp,-12.405343,130.920431,0,
i25_shp,-12.404761,130.920905,1,
i25_shp,-12.404261,130.920055,2,
i25_shp,-12.403699,130.920309,3,
i25_shp,-12.403192,130.920378,4,
i25_shp,-12.401768,130.919816,5,
i25_shp,-12.401083,130.919627,6,
i25_shp,-12.400344,130.919328,7,
i25_shp,-12.399812,130.920354,8,
i25_shp,-12.397887,130.919052,9,
i25_shp,-12.396505,130.917644,10,
i25_shp,-12.395575,130.916277,11,
i25_shp,-12.39522,130.915281,12,
i25_shp,-12.395191,130.914306,13,
i25_shp,-12.395397,130.913352,14,
i25_shp,-12.398973,130.913837,15,
i25_shp,-12.398629,130.911279,16,
i25_shp,-12.398473,130.910376,17,
i25_shp,-12.398189,130.909602,18,
i25_shp,-12.395441,130.909692,19,
i25_shp,-12.394139,130.909664,20,
i25_shp,-12.393361,130.909732,21,
i25_shp,-12.392673,130.909985,22,
i25_shp,-12.392206,130.909485,23,
i25_shp,-12.392026,130.909373,24,
i25_shp,-12.391541,130.908983,25,
i25_shp,-12.390749,130.908536,26,
i25_shp,-12.389548,130.907112,27,
i25_shp,-12.388741,130.906168,28,
i25_shp,-12.388563,130.90578,29,
i25_shp,-12.38835,130.905209,30,
i25_shp,-12.388389,130.904768,31,
i25_shp,-12.388559,130.903702,32,
i25_shp,-12.389292,130.902347,33,
i25_shp,-12.388968,130.902069,34,
i25_shp,-12.388288,130.901181,35,
i25_shp,-12.389761,130.899813,36,
i25_shp,-12.39049,130.898972,37,
i25_shp,-12.391229,130.899327,38,
i25_shp,-12.391878,130.899589,39,
i25_shp,-12.39271,130.899521,40,
i25_shp,-12.393651,130.899381,41,
i25_shp,-12.394427,130.899534,42,
i25_shp,-12.394721,130.898947,43,
i25_shp,-12.394692,130.897862,44,
i25_shp,-12.395994,130.897816,45,
i25_shp,-12.396393,130.897599,46,
i25_shp,-12.396449,130.897397,47,
i25_shp,-12.396218,130.896807,48,
i25_shp,-12.396214,130.89482,49,
i25_shp,-12.395256,130.894777,50,
i25_shp,-12.395313,130.889186,51,
i25_shp,-12.395298,130.888782,52,
i25_shp,-12.395355,130.883063,53,
i25_shp,-12.395352,130.878355,54,
i25_shp,-12.395399,130.868848,55,
i25_shp,-12.395455,130.863423,56,
i25_shp,-12.395494,130.863019,57,
i25_shp,-12.395605,130.862633,58,
i25_shp,-12.395752,130.862285,59,
i25_shp,-12.396796,130.860288,60,
i25_shp,-12.397457,130.858747,61,
i25_shp,-12.398271,130.856142,62,
i25_shp,-12.402555,130.856209,63,
i25_shp,-12.402555,130.856209,64,
i25_shp,-12.41049,130.856228,65,
i25_shp,-12.416149,130.856232,66,
i25_shp,-12.426615,130.856288,67,
i25_shp,-12.427537,130.856294,68,
i25_shp,-12.429142,130.856912,69,
i25_shp,-12.429721,130.856733,70,
i25_shp,-12.433099,130.849197,71,
i25_shp,-12.433577,130.848097,72,
i25_shp,-12.434603,130.846081,73,
i25_shp,-12.436102,130.843553,74,
i25_shp,-12.43696,130.842382,75,
i25_shp,-12.437489,130.841724,76,
i25_shp,-12.437762,130.841486,77,
i25_shp,-12.438142,130.841342,78,
i25_shp,-12.439573,130.840966,79,
i25_shp,-12.440224,130.84086,80,
i25_shp,-12.440983,130.841012,81,
i25_shp,-12.441992,130.841479,82,
i25_shp,-12.443782,130.841345,83,
i25_shp,-12.444416,130.841184,84,
i25_shp,-12.445103,130.841152,85,
i25_shp,-12.448864,130.841142,86,
i25_shp,-12.451846,130.841163,87,
i25_shp,-12.452443,130.841112,88,
i25_shp,-12.453041,130.840858,89,
i25_shp,-12.454752,130.839196,90,
i25_shp,-12.455735,130.838247,91,
i25_shp,-12.456736,130.837205,92,
i25_shp,-12.457719,130.836201,93,
i25_shp,-12.458647,130.835269,94,
i25_shp,-12.460389,130.837066,95,
i25_shp,-12.46222,130.838918,96,
i25_shp,-12.463961,130.840715,97,
i25_shp,-12.465684,130.842548,98,
i25_shp,-12.464774,130.84348,99,
i25_shp,-12.465312,130.844072,100,
i25_shp,-12.464913,130.844345,101,
o25_shp,-12.464785,130.844491,0,
o25_shp,-12.464293,130.845021,1,
o25_shp,-12.463773,130.844466,2,
o25_shp,-12.462032,130.842651,3,
o25_shp,-12.459375,130.839928,4,
o25_shp,-12.458208,130.838706,5,
o25_shp,-12.456736,130.837205,6,
o25_shp,-12.455735,130.838247,7,
o25_shp,-12.454752,130.839196,8,
o25_shp,-12.453041,130.840858,9,
o25_shp,-12.452443,130.841112,10,
o25_shp,-12.451846,130.841163,11,
o25_shp,-12.448864,130.841142,12,
o25_shp,-12.445103,130.841152,13,
o25_shp,-12.444416,130.841184,14,
o25_shp,-12.443782,130.841345,15,
o25_shp,-12.441992,130.841479,16,
o25_shp,-12.440983,130.841012,17,
o25_shp,-12.440224,130.84086,18,
o25_shp,-12.439573,130.840966,19,
o25_shp,-12.438142,130.841342,20,
o25_shp,-12.437762,130.841486,21,
o25_shp,-12.437489,130.841724,22,
o25_shp,-12.43696,130.842382,23,
o25_shp,-12.436102,130.843553,24,
o25_shp,-12.434603,130.846081,25,
o25_shp,-12.433577,130.848097,26,
o25_shp,-12.433099,130.849197,27,
o25_shp,-12.429411,130.857117,28,
o25_shp,-12.42787,130.860435,29,
o25_shp,-12.426934,130.862506,30,
o25_shp,-12.426694,130.863167,31,
o25_shp,-12.426544,130.863975,32,
o25_shp,-12.426283,130.865206,33,
o25_shp,-12.425766,130.866728,34,
o25_shp,-12.425394,130.868252,35,
o25_shp,-12.425276,130.869576,36,
o25_shp,-12.425251,130.870587,37,
o25_shp,-12.425232,130.881255,38,
o25_shp,-12.425399,130.886626,39,
o25_shp,-12.425988,130.894558,40,
o25_shp,-12.426153,130.896821,41,
o25_shp,-12.42632,130.898827,42,
o25_shp,-12.426521,130.901109,43,
o25_shp,-12.426946,130.904901,44,
o25_shp,-12.427613,130.907757,45,
o25_shp,-12.422159,130.909648,46,
o25_shp,-12.415169,130.911381,47,
o25_shp,-12.4137,130.911959,48,
o25_shp,-12.412175,130.912904,49,
o25_shp,-12.406348,130.916429,50,
o25_shp,-12.407847,130.919107,51,
o25_shp,-12.406776,130.919761,52,
o25_shp,-12.404761,130.920905,53,
o25_shp,-12.404261,130.920055,54,
o25_shp,-12.403699,130.920309,55,
o25_shp,-12.403192,130.920378,56,
o25_shp,-12.401768,130.919816,57,
o25_shp,-12.401083,130.919627,58,
o25_shp,-12.400344,130.919328,59,
o25_shp,-12.399812,130.920354,60,
o25_shp,-12.397887,130.919052,61,
o25_shp,-12.396505,130.917644,62,
o25_shp,-12.395575,130.916277,63,
o25_shp,-12.39522,130.915281,64,
o25_shp,-12.395191,130.914306,65,
o25_shp,-12.395397,130.913352,66,
o25_shp,-12.398973,130.913837,67,
o25_shp,-12.398629,130.911279,68,
o25_shp,-12.398473,130.910376,69,
o25_shp,-12.398189,130.909602,70,
o25_shp,-12.395441,130.909692,71,
o25_shp,-12.394139,130.909664,72,
o25_shp,-12.393361,130.909732,73,
o25_shp,-12.392673,130.909985,74,
o25_shp,-12.392206,130.909485,75,
o25_shp,-12.392026,130.909373,76,
o25_shp,-12.391541,130.908983,77,
o25_shp,-12.390749,130.908536,78,
o25_shp,-12.389548,130.907112,79,
o25_shp,-12.388741,130.906168,80,
o25_shp,-12.388563,130.90578,81,
o25_shp,-12.38835,130.905209,82,
o25_shp,-12.388389,130.904768,83,
o25_shp,-12.389292,130.902347,84,
o25_shp,-12.388968,130.902069,85,
o25_shp,-12.388288,130.901181,86,
o25_shp,-12.389761,130.899813,87,
o25_shp,-12.39049,130.898972,88,
o25_shp,-12.391229,130.899327,89,
o25_shp,-12.391878,130.899589,90,
o25_shp,-12.39271,130.899521,91,
o25_shp,-12.393651,130.899381,92,
o25_shp,-12.394427,130.899534,93,
o25_shp,-12.394721,130.898947,94,
o25_shp,-12.394692,130.897862,95,
o25_shp,-12.395994,130.897816,96,
o25_shp,-12.396393,130.897599,97,
o25_shp,-12.396449,130.897397,98,
o25_shp,-12.396218,130.896807,99,
o25_shp,-12.396214,130.89482,100,
o25_shp,-12.395256,130.894777,101,
o25_shp,-12.395313,130.889186,102,
o25_shp,-12.395298,130.888782,103,
o25_shp,-12.395355,130.883063,104,
o25_shp,-12.395352,130.878355,105,
o25_shp,-12.393074,130.87832,106,
o25_shp,-12.391703,130.878035,107,
o25_shp,-12.390421,130.877786,108,
o25_shp,-12.38914,130.877446,109,
o25_shp,-12.386288,130.876782,110,
o25_shp,-12.385836,130.876797,111,
o25_shp,-12.383576,130.876818,112,
o25_shp,-12.382637,130.876756,113,
o25_shp,-12.381406,130.879506,114,
o25_shp,-12.379241,130.881623,115,
o25_shp,-12.377609,130.882237,116,
o25_shp,-12.375834,130.882812,117,
o25_shp,-12.374529,130.883208,118,
o25_shp,-12.373116,130.883731,119,
o25_shp,-12.372536,130.883874,120,
o25_shp,-12.372237,130.882732,121,
o25_shp,-12.37208,130.881848,122,
o25_shp,-12.372192,130.881389,123,
o25_shp,-12.371637,130.880595,124,
o25_shp,-12.372327,130.880213,125,
o25_shp,-12.372924,130.880126,126,
o25_shp,-12.373013,130.880328,127,
o25_shp,-12.3736,130.88076,128,
i28_shp,-12.576281,131.10041,0,
i28_shp,-12.575371,131.101194,1,
i28_shp,-12.574353,131.102032,2,
i28_shp,-12.573546,131.101216,3,
i28_shp,-12.572843,131.100953,4,
i28_shp,-12.571685,131.101109,5,
i28_shp,-12.56978,131.092832,6,
i28_shp,-12.568871,131.088868,7,
i28_shp,-12.565541,131.074467,8,
i28_shp,-12.565296,131.073422,9,
i28_shp,-12.562952,131.07316,10,
i28_shp,-12.560935,131.072541,11,
i28_shp,-12.558673,131.071453,12,
i28_shp,-12.555416,131.069184,13,
i28_shp,-12.551026,131.066056,14,
i28_shp,-12.543402,131.060672,15,
i28_shp,-12.540547,131.058521,16,
i28_shp,-12.536521,131.054993,17,
i28_shp,-12.532807,131.051836,18,
i28_shp,-12.528828,131.048207,19,
i28_shp,-12.525951,131.045514,20,
i28_shp,-12.524996,131.044216,21,
i28_shp,-12.524831,131.044322,22,
i28_shp,-12.524532,131.04461,23,
i28_shp,-12.52435,131.045063,24,
i28_shp,-12.52424,131.045295,25,
i28_shp,-12.524444,131.045391,26,
i28_shp,-12.524514,131.045223,27,
